round,prediction,actual,result,bet,profit,balance
190,莊,閒,輸,100,-100.0,335.0
191,莊,和,和局,0,0.0,335.0
192,莊,莊,贏,100,95.0,430.0
193,莊,閒,輸,100,-100.0,330.0
194,莊,莊,贏,100,95.0,425.0
195,莊,莊,贏,100,95.0,520.0
196,莊,莊,贏,100,95.0,615.0
197,莊,閒,輸,100,-100.0,515.0
198,莊,閒,輸,100,-100.0,415.0
199,莊,莊,贏,100,95.0,510.0
200,莊,閒,輸,100,-100.0,410.0
201,莊,閒,輸,100,-100.0,310.0
202,莊,莊,贏,100,95.0,405.0
203,莊,閒,輸,100,-100.0,305.0
204,莊,莊,贏,100,95.0,400.0
205,莊,閒,輸,100,-100.0,300.0
206,莊,莊,贏,100,95.0,395.0
207,莊,莊,贏,100,95.0,490.0
208,莊,和,和局,0,0.0,490.0
209,莊,閒,輸,100,-100.0,390.0
210,莊,和,和局,0,0.0,390.0
211,莊,閒,輸,100,-100.0,290.0
212,莊,莊,贏,100,95.0,385.0
213,莊,閒,輸,100,-100.0,285.0
214,莊,閒,輸,100,-100.0,185.0
215,閒,閒,贏,100,100.0,285.0
216,閒,閒,贏,100,100.0,385.0
217,閒,莊,輸,100,-100.0,285.0
218,莊,莊,贏,100,95.0,380.0
219,莊,閒,輸,100,-100.0,280.0
220,莊,莊,贏,100,95.0,375.0
221,莊,閒,輸,100,-100.0,275.0
222,莊,莊,贏,100,95.0,370.0
223,莊,閒,輸,100,-100.0,270.0
224,莊,莊,贏,100,95.0,365.0
225,莊,閒,輸,100,-100.0,265.0
226,莊,閒,輸,100,-100.0,165.0
227,莊,莊,贏,100,95.0,260.0
228,莊,莊,贏,100,95.0,355.0
229,莊,閒,輸,100,-100.0,255.0
230,莊,莊,贏,100,95.0,350.0
231,莊,莊,贏,100,95.0,445.0
232,莊,閒,輸,100,-100.0,345.0
233,莊,閒,輸,100,-100.0,245.0
234,莊,閒,輸,100,-100.0,145.0
235,閒,閒,贏,100,100.0,245.0
236,閒,莊,輸,100,-100.0,145.0
237,莊,莊,贏,100,95.0,240.0
238,莊,閒,輸,100,-100.0,140.0
239,莊,閒,輸,100,-100.0,40.0
240,莊,莊,贏,100,95.0,135.0
241,莊,莊,贏,100,95.0,230.0
242,莊,莊,贏,100,95.0,325.0
243,莊,莊,贏,100,95.0,420.0
244,莊,和,和局,0,0.0,420.0
245,莊,莊,贏,100,95.0,515.0
246,莊,閒,輸,100,-100.0,415.0
247,莊,閒,輸,100,-100.0,315.0
248,莊,莊,贏,100,95.0,410.0
249,莊,閒,輸,100,-100.0,310.0
250,莊,閒,輸,100,-100.0,210.0
251,莊,閒,輸,100,-100.0,110.0
252,閒,閒,贏,100,100.0,210.0
253,閒,閒,贏,100,100.0,310.0
254,閒,閒,贏,100,100.0,410.0
255,閒,閒,贏,100,100.0,510.0
256,閒,莊,輸,100,-100.0,410.0
257,莊,莊,贏,100,95.0,505.0
258,莊,閒,輸,100,-100.0,405.0
259,莊,和,和局,0,0.0,405.0
260,莊,莊,贏,100,95.0,500.0
261,莊,莊,贏,100,95.0,595.0
262,莊,閒,輸,100,-100.0,495.0
263,莊,閒,輸,100,-100.0,395.0
264,莊,閒,輸,100,-100.0,295.0
265,閒,莊,輸,100,-100.0,195.0
266,莊,閒,輸,100,-100.0,95.0
267,莊,莊,贏,100,95.0,190.0
268,莊,閒,輸,100,-100.0,90.0
269,莊,莊,贏,100,95.0,185.0
270,莊,和,和局,0,0.0,185.0
271,莊,莊,贏,100,95.0,280.0
272,莊,閒,輸,100,-100.0,180.0
273,莊,莊,贏,100,95.0,275.0
274,莊,莊,贏,100,95.0,370.0
275,莊,閒,輸,100,-100.0,270.0
276,莊,莊,贏,100,95.0,365.0
277,莊,莊,贏,100,95.0,460.0
278,莊,莊,贏,100,95.0,555.0
279,莊,莊,贏,100,95.0,650.0
280,莊,閒,輸,100,-100.0,550.0
281,莊,莊,贏,100,95.0,645.0
282,莊,閒,輸,100,-100.0,545.0
283,莊,莊,贏,100,95.0,640.0
284,莊,閒,輸,100,-100.0,540.0
285,莊,莊,贏,100,95.0,635.0
286,莊,閒,輸,100,-100.0,535.0
287,莊,莊,贏,100,95.0,630.0
288,莊,和,和局,0,0.0,630.0
289,莊,莊,贏,100,95.0,725.0
290,莊,閒,輸,100,-100.0,625.0
291,莊,莊,贏,100,95.0,720.0
292,莊,莊,贏,100,95.0,815.0
293,莊,莊,贏,100,95.0,910.0
294,莊,莊,贏,100,95.0,1005.0
295,莊,莊,贏,100,95.0,1100.0
296,莊,閒,輸,100,-100.0,1000.0
297,莊,莊,贏,100,95.0,1095.0
298,莊,閒,輸,100,-100.0,995.0
299,莊,莊,贏,100,95.0,1090.0
300,莊,莊,贏,100,95.0,1185.0
301,莊,閒,輸,100,-100.0,1085.0
302,莊,閒,輸,100,-100.0,985.0
303,莊,莊,贏,100,95.0,1080.0
304,莊,閒,輸,100,-100.0,980.0
305,莊,閒,輸,100,-100.0,880.0
306,閒,莊,輸,100,-100.0,780.0
307,莊,莊,贏,100,95.0,875.0
308,莊,閒,輸,100,-100.0,775.0
309,莊,莊,贏,100,95.0,870.0
310,莊,閒,輸,100,-100.0,770.0
311,莊,閒,輸,100,-100.0,670.0
312,閒,莊,輸,100,-100.0,570.0
313,莊,閒,輸,100,-100.0,470.0
314,莊,和,和局,0,0.0,470.0
315,莊,莊,贏,100,95.0,565.0
316,莊,莊,贏,100,95.0,660.0
317,莊,閒,輸,100,-100.0,560.0
318,莊,莊,贏,100,95.0,655.0
319,莊,莊,贏,100,95.0,750.0
320,莊,莊,贏,100,95.0,845.0
321,莊,莊,贏,100,95.0,940.0
322,莊,莊,贏,100,95.0,1035.0
323,莊,和,和局,0,0.0,1035.0
324,莊,閒,輸,100,-100.0,935.0
325,莊,閒,輸,100,-100.0,835.0
326,莊,閒,輸,100,-100.0,735.0
327,莊,莊,贏,100,95.0,830.0
328,莊,閒,輸,100,-100.0,730.0
329,莊,莊,贏,100,95.0,825.0
330,莊,閒,輸,100,-100.0,725.0
331,莊,閒,輸,100,-100.0,625.0
332,閒,莊,輸,100,-100.0,525.0
333,莊,閒,輸,100,-100.0,425.0
334,莊,閒,輸,100,-100.0,325.0
335,閒,閒,贏,100,100.0,425.0
336,閒,閒,贏,100,100.0,525.0
337,閒,閒,贏,100,100.0,625.0
338,閒,莊,輸,100,-100.0,525.0
339,莊,閒,輸,100,-100.0,425.0
340,莊,莊,贏,100,95.0,520.0
341,莊,閒,輸,100,-100.0,420.0
342,莊,閒,輸,100,-100.0,320.0
343,閒,閒,贏,100,100.0,420.0
344,閒,莊,輸,100,-100.0,320.0
345,莊,閒,輸,100,-100.0,220.0
346,莊,閒,輸,100,-100.0,120.0
347,閒,閒,贏,100,100.0,220.0
348,閒,閒,贏,100,100.0,320.0
349,閒,閒,贏,100,100.0,420.0
350,閒,莊,輸,100,-100.0,320.0
351,莊,和,和局,0,0.0,320.0
352,莊,閒,輸,100,-100.0,220.0
353,莊,閒,輸,100,-100.0,120.0
354,閒,莊,輸,100,-100.0,20.0
355,莊,莊,贏,100,95.0,115.0
356,莊,閒,輸,100,-100.0,15.0
357,莊,莊,贏,100,95.0,110.0
358,莊,閒,輸,100,-100.0,10.0
359,莊,閒,輸,100,-100.0,-90.0
360,閒,莊,輸,100,-100.0,-190.0
361,莊,閒,輸,100,-100.0,-290.0
362,莊,閒,輸,100,-100.0,-390.0
363,閒,莊,輸,100,-100.0,-490.0
364,莊,莊,贏,100,95.0,-395.0
365,莊,莊,贏,100,95.0,-300.0
366,莊,閒,輸,100,-100.0,-400.0
367,莊,莊,贏,100,95.0,-305.0
368,莊,莊,贏,100,95.0,-210.0
369,莊,和,和局,0,0.0,-210.0
370,莊,莊,贏,100,95.0,-115.0
371,莊,閒,輸,100,-100.0,-215.0
372,莊,莊,贏,100,95.0,-120.0
373,莊,閒,輸,100,-100.0,-220.0
374,莊,莊,贏,100,95.0,-125.0
375,莊,閒,輸,100,-100.0,-225.0
376,莊,和,和局,0,0.0,-225.0
377,莊,莊,贏,100,95.0,-130.0
378,莊,閒,輸,100,-100.0,-230.0
379,莊,和,和局,0,0.0,-230.0
380,莊,莊,贏,100,95.0,-135.0
381,莊,莊,贏,100,95.0,-40.0
382,莊,莊,贏,100,95.0,55.0
383,莊,閒,輸,100,-100.0,-45.0
384,莊,閒,輸,100,-100.0,-145.0
385,莊,莊,贏,100,95.0,-50.0
386,莊,莊,贏,100,95.0,45.0
387,莊,和,和局,0,0.0,45.0
388,莊,莊,贏,100,95.0,140.0
389,莊,莊,贏,100,95.0,235.0
390,莊,和,和局,0,0.0,235.0
391,莊,莊,贏,100,95.0,330.0
392,莊,莊,贏,100,95.0,425.0
393,莊,閒,輸,100,-100.0,325.0
394,莊,莊,贏,100,95.0,420.0
395,莊,莊,贏,100,95.0,515.0
396,莊,閒,輸,100,-100.0,415.0
397,莊,和,和局,0,0.0,415.0
398,莊,莊,贏,100,95.0,510.0
399,莊,莊,贏,100,95.0,605.0
400,莊,閒,輸,100,-100.0,505.0
401,莊,莊,贏,100,95.0,600.0
402,莊,閒,輸,100,-100.0,500.0
403,莊,和,和局,0,0.0,500.0
404,莊,莊,贏,100,95.0,595.0
405,莊,莊,贏,100,95.0,690.0
406,莊,莊,贏,100,95.0,785.0
407,莊,閒,輸,100,-100.0,685.0
408,莊,和,和局,0,0.0,685.0
409,莊,莊,贏,100,95.0,780.0
410,莊,閒,輸,100,-100.0,680.0
411,莊,閒,輸,100,-100.0,580.0
412,莊,莊,贏,100,95.0,675.0
413,莊,莊,贏,100,95.0,770.0
414,莊,閒,輸,100,-100.0,670.0
415,莊,和,和局,0,0.0,670.0
416,莊,和,和局,0,0.0,670.0
417,莊,閒,輸,100,-100.0,570.0
418,莊,莊,贏,100,95.0,665.0
419,莊,閒,輸,100,-100.0,565.0
420,莊,莊,贏,100,95.0,660.0
421,莊,閒,輸,100,-100.0,560.0
422,莊,閒,輸,100,-100.0,460.0
423,閒,閒,贏,100,100.0,560.0
424,閒,莊,輸,100,-100.0,460.0
425,莊,莊,贏,100,95.0,555.0
426,莊,閒,輸,100,-100.0,455.0
427,莊,莊,贏,100,95.0,550.0
428,莊,莊,贏,100,95.0,645.0
429,莊,閒,輸,100,-100.0,545.0
430,莊,閒,輸,100,-100.0,445.0
431,莊,莊,贏,100,95.0,540.0
432,莊,莊,贏,100,95.0,635.0
433,莊,莊,贏,100,95.0,730.0
434,莊,閒,輸,100,-100.0,630.0
435,莊,閒,輸,100,-100.0,530.0
436,莊,莊,贏,100,95.0,625.0
437,莊,閒,輸,100,-100.0,525.0
438,莊,莊,贏,100,95.0,620.0
439,莊,莊,贏,100,95.0,715.0
440,莊,莊,贏,100,95.0,810.0
441,莊,莊,贏,100,95.0,905.0
442,莊,莊,贏,100,95.0,1000.0
443,莊,和,和局,0,0.0,1000.0
444,莊,閒,輸,100,-100.0,900.0
445,莊,莊,贏,100,95.0,995.0
446,莊,莊,贏,100,95.0,1090.0
447,莊,閒,輸,100,-100.0,990.0
448,莊,莊,贏,100,95.0,1085.0
449,莊,閒,輸,100,-100.0,985.0
450,莊,莊,贏,100,95.0,1080.0
451,莊,閒,輸,100,-100.0,980.0
452,莊,莊,贏,100,95.0,1075.0
453,莊,莊,贏,100,95.0,1170.0
454,莊,莊,贏,100,95.0,1265.0
455,莊,莊,贏,100,95.0,1360.0
456,莊,閒,輸,100,-100.0,1260.0
457,莊,閒,輸,100,-100.0,1160.0
458,莊,莊,贏,100,95.0,1255.0
459,莊,閒,輸,100,-100.0,1155.0
460,莊,閒,輸,100,-100.0,1055.0
461,莊,閒,輸,100,-100.0,955.0
462,莊,莊,贏,100,95.0,1050.0
463,莊,莊,贏,100,95.0,1145.0
464,莊,莊,贏,100,95.0,1240.0
465,莊,閒,輸,100,-100.0,1140.0
466,莊,閒,輸,100,-100.0,1040.0
467,閒,閒,贏,100,100.0,1140.0
468,閒,閒,贏,100,100.0,1240.0
469,閒,閒,贏,100,100.0,1340.0
470,閒,閒,贏,100,100.0,1440.0
471,閒,和,和局,0,0.0,1440.0
472,閒,閒,贏,100,100.0,1540.0
473,閒,閒,贏,100,100.0,1640.0
474,閒,莊,輸,100,-100.0,1540.0
475,莊,莊,贏,100,95.0,1635.0
476,莊,閒,輸,100,-100.0,1535.0
477,莊,莊,贏,100,95.0,1630.0
478,莊,閒,輸,100,-100.0,1530.0
479,莊,莊,贏,100,95.0,1625.0
480,莊,莊,贏,100,95.0,1720.0
481,莊,莊,贏,100,95.0,1815.0
482,莊,閒,輸,100,-100.0,1715.0
483,莊,莊,贏,100,95.0,1810.0
484,莊,閒,輸,100,-100.0,1710.0
485,莊,莊,贏,100,95.0,1805.0
486,莊,莊,贏,100,95.0,1900.0
487,莊,閒,輸,100,-100.0,1800.0
488,莊,閒,輸,100,-100.0,1700.0
489,莊,莊,贏,100,95.0,1795.0
490,莊,莊,贏,100,95.0,1890.0
491,莊,閒,輸,100,-100.0,1790.0
492,莊,閒,輸,100,-100.0,1690.0
493,莊,和,和局,0,0.0,1690.0
494,莊,閒,輸,100,-100.0,1590.0
495,閒,莊,輸,100,-100.0,1490.0
496,莊,閒,輸,100,-100.0,1390.0
497,莊,莊,贏,100,95.0,1485.0
498,莊,和,和局,0,0.0,1485.0
499,莊,莊,贏,100,95.0,1580.0
500,莊,莊,贏,100,95.0,1675.0
